group_id	group_size	sp_in_grp	seed_ortholog_cnt	Styela_clava.pep	human.pep
5416	5	2	5	evm.model.000044F_arrow_pilon.72.update	ENSG00000175592.9,ENSG00000125740.14,ENSG00000170345.10,ENSG00000075426.12
5417	3	2	3	MSTRG.8707.update	ENSG00000267228.7,ENSG00000134049.6
5418	4	2	4	evm.model.000419F_arrow_pilon.3.1.update,evm.TU.000002F_arrow_pilon.39,evm.model.000419F_arrow_pilon.2.update	ENSG00000170890.14
5419	2	2	2	evm.model.000077F_arrow_pilon.33.update	ENSG00000198783.6
5420	3	2	3	evm.model.000088F_arrow_pilon.58.update	ENSG00000111224.14,ENSG00000059378.13
5421	2	2	2	evm.TU.000162F_arrow_pilon.52	ENSG00000157330.10
5422	2	2	2	evm.model.000115F_arrow_pilon.27.update	ENSG00000133937.5
5423	2	2	2	evm.model.000348F_arrow_pilon.6.update	ENSG00000214941.8
5424	2	2	2	evm.model.000336F_arrow_pilon.2.update	ENSG00000178057.15
5425	2	2	2	evm.model.000130F_arrow_pilon.6.update	ENSG00000163463.13
5426	4	2	4	evm.TU.000106F_arrow_pilon.21,evm.model.000044F_arrow_pilon.2.update	ENSG00000249222.1,ENSG00000167283.9
5427	2	2	2	evm.model.000150F_arrow_pilon.35.update	ENSG00000146410.12
5428	2	2	2	evm.model.000330F_arrow_pilon.15.update	ENSG00000112110.10
5429	2	2	2	evm.model.000157F_arrow_pilon.9.update	ENSG00000106609.16
5430	2	2	2	evm.TU.000262F_arrow_pilon.11	ENSG00000163961.4
5431	2	2	2	evm.model.000133F_arrow_pilon.27.update	ENSG00000103175.11
5432	3	2	3	evm.TU.000693F_arrow_pilon.1	ENSG00000174453.10,ENSG00000188730.5
5433	2	2	2	evm.model.000485F_arrow_pilon.11.update	ENSG00000120333.4
5434	4	2	4	evm.model.000084F_arrow_pilon.65.update	ENSG00000184203.8,ENSG00000231989.5,ENSG00000102055.7
5435	2	2	2	evm.model.000010F_arrow_pilon.49.update	ENSG00000124098.10
5436	2	2	2	evm.model.000262F_arrow_pilon.31.update	ENSG00000166960.17
5437	2	2	2	evm.model.000118F_arrow_pilon.2.update	ENSG00000020129.16
5438	3	2	3	evm.model.000509F_arrow_pilon.14.update	ENSG00000273559.5,ENSG00000276761.2
5439	4	2	4	evm.model.000090F_arrow_pilon.1.update	ENSG00000275031.2,ENSG00000103260.9,ENSG00000176845.13
5440	2	2	2	evm.model.000142F_arrow_pilon.35.update	ENSG00000113621.15
5441	3	2	3	evm.TU.000265F_arrow_pilon.14	ENSG00000167797.8,ENSG00000111328.7
5442	2	2	2	evm.model.000355F_arrow_pilon.5.update	ENSG00000132963.8
5443	7	2	7	evm.model.000170F_arrow_pilon.49.update,evm.model.000170F_arrow_pilon.48.update,evm.model.000167F_arrow_pilon.4.update,evm.model.000167F_arrow_pilon.3.update,evm.model.000080F_arrow_pilon.40.update	ENSG00000134827.8,ENSG00000134812.8
5444	2	2	2	evm.model.000594F_arrow_pilon.13.update	ENSG00000163001.12
5445	4	2	4	evm.model.000047F_arrow_pilon.77.update	ENSG00000163297.18,ENSG00000274209.6,ENSG00000169604.21
5446	2	2	2	evm.model.000006F_arrow_pilon.55.update	ENSG00000172244.9
5447	2	2	2	evm.model.000215F_arrow_pilon.3.update	ENSG00000108176.15
5448	2	2	2	evm.model.000001F_arrow_pilon.80.update	ENSG00000163528.13
5449	5	2	5	evm.model.000333F_arrow_pilon.22.update	ENSG00000073008.15,ENSG00000177707.11,ENSG00000130202.10,ENSG00000110400.11
5450	2	2	2	evm.TU.000172F_arrow_pilon.11	ENSG00000185187.13
5451	4	2	4	evm.TU.000330F_arrow_pilon.21	ENSG00000125520.14,ENSG00000186918.14,ENSG00000164684.13
5452	3	2	3	MSTRG.14448.update	ENSG00000255339.6,ENSG00000166136.16
5453	2	2	2	evm.model.000026F_arrow_pilon.33.update	ENSG00000071553.18
5454	2	2	2	evm.model.000048F_arrow_pilon.21.update	ENSG00000161558.11
5455	2	2	2	evm.model.000158F_arrow_pilon.32.update	ENSG00000151304.6
5456	2	2	2	evm.model.000089F_arrow_pilon.66.1.update	ENSG00000119185.13
5457	3	2	3	evm.model.000081F_arrow_pilon.24.update	ENSG00000116209.12,ENSG00000105696.9
5458	3	2	3	evm.model.000319F_arrow_pilon.2.update,evm.model.000056F_arrow_pilon.85.update	ENSG00000155858.6
5459	3	2	3	evm.model.000127F_arrow_pilon.27.update	ENSG00000182749.6,ENSG00000170915.9
5460	4	2	4	evm.model.000446F_arrow_pilon.7.update	ENSG00000211448.14,ENSG00000211452.12,ENSG00000197406.7
5461	2	2	2	evm.model.000060F_arrow_pilon.20.update	ENSG00000087088.21
5462	2	2	2	evm.model.000195F_arrow_pilon.18.update	ENSG00000186973.11
5463	2	2	2	evm.TU.001100F_arrow_pilon.1	ENSG00000163879.11
5464	4	2	4	evm.model.000065F_arrow_pilon.57.1.update	ENSG00000179796.12,ENSG00000204913.7,ENSG00000160233.8
5465	2	2	2	evm.model.000204F_arrow_pilon.20.update	ENSG00000182196.14
5466	2	2	2	evm.model.000057F_arrow_pilon.77.update	ENSG00000131910.5
5467	2	2	2	evm.model.000027F_arrow_pilon.72.update	ENSG00000153130.18
5468	4	2	4	evm.model.000019F_arrow_pilon.40.1.update	ENSG00000076554.16,ENSG00000111907.21,ENSG00000276418.5
5469	4	2	4	evm.model.000071F_arrow_pilon.23.update	ENSG00000015153.15,ENSG00000163602.12,ENSG00000281766.3
5470	3	2	3	evm.model.000436F_arrow_pilon.31.update,evm.model.000984F_arrow_pilon.2.update	ENSG00000161671.17
5471	4	2	4	evm.TU.000846F_arrow_pilon.1,evm.model.000460F_arrow_pilon.15.update	ENSG00000213689.14,ENSG00000183479.13
5472	3	2	3	evm.model.000075F_arrow_pilon.10.update	ENSG00000145920.15,ENSG00000168993.15
5473	3	2	3	evm.model.000347F_arrow_pilon.10.update	ENSG00000055208.19,ENSG00000157625.16
5474	2	2	2	evm.model.000006F_arrow_pilon.83.update	ENSG00000114902.14
5475	2	2	2	evm.model.000253F_arrow_pilon.22.update	ENSG00000170430.10
5476	2	2	2	evm.model.000603F_arrow_pilon.6.update	ENSG00000134864.11
5477	2	2	2	evm.model.000103F_arrow_pilon.45.update	ENSG00000150667.8
5478	2	2	2	evm.TU.000140F_arrow_pilon.24	ENSG00000171858.18
5479	8	2	8	evm.TU.000188F_arrow_pilon.5	ENSG00000137343.18,ENSG00000234549.8,ENSG00000231257.8,ENSG00000206488.10,ENSG00000229061.8,ENSG00000235658.8,ENSG00000223752.8
5480	3	2	3	evm.TU.000215F_arrow_pilon.22,evm.TU.000215F_arrow_pilon.26	ENSG00000118004.18
5481	3	2	3	evm.TU.000498F_arrow_pilon.4	ENSG00000138136.7,ENSG00000179528.16
5482	5	2	5	evm.model.000287F_arrow_pilon.3.update	ENSG00000138606.20,ENSG00000169291.10,ENSG00000105251.11,ENSG00000107338.10
5483	2	2	2	evm.model.000060F_arrow_pilon.71.update	ENSG00000074071.15
5484	2	2	2	evm.TU.000405F_arrow_pilon.6	ENSG00000187049.11
5485	3	2	3	evm.model.000302F_arrow_pilon.10.update	ENSG00000167612.13,ENSG00000164236.12
5486	2	2	2	evm.model.000225F_arrow_pilon.5.update	ENSG00000105829.13
5487	5	2	5	evm.model.000016F_arrow_pilon.122.update,evm.model.000137F_arrow_pilon.67.update	ENSG00000107831.14,ENSG00000158815.11,ENSG00000156427.8
5488	4	2	4	evm.model.000003F_arrow_pilon.51.update	ENSG00000108924.14,ENSG00000105516.11,ENSG00000167074.15
5489	2	2	2	evm.model.000074F_arrow_pilon.21.update	ENSG00000215217.7
5490	8	2	8	evm.model.000355F_arrow_pilon.8.update	ENSG00000137404.15,ENSG00000236843.8,ENSG00000228854.8,ENSG00000228867.8,ENSG00000234809.8,ENSG00000235773.8,ENSG00000206484.10
5491	9	2	9	evm.model.000058F_arrow_pilon.70.update,evm.model.000170F_arrow_pilon.45.update	ENSG00000164434.12,ENSG00000147588.7,ENSG00000121769.8,ENSG00000170323.9,ENSG00000205186.4,ENSG00000197416.5,ENSG00000164687.11
5492	5	2	5	evm.model.000739F_arrow_pilon.2.update,evm.model.000348F_arrow_pilon.27.update,evm.model.000620F_arrow_pilon.3.update	ENSG00000002919.15,ENSG00000086300.16
5493	3	2	3	evm.model.000719F_arrow_pilon.5.update,evm.model.000297F_arrow_pilon.12.update	ENSG00000183092.18
5494	10	2	10	evm.model.000013F_arrow_pilon.62.update	ENSG00000136888.8,ENSG00000263014.5,ENSG00000151418.12,ENSG00000234920.3,ENSG00000226850.2,ENSG00000234668.3,ENSG00000230900.5,ENSG00000206445.4,ENSG00000227587.2
5495	2	2	2	evm.model.000424F_arrow_pilon.5.update	ENSG00000160392.14
5496	3	2	3	evm.model.000217F_arrow_pilon.47.update	ENSG00000163611.11,ENSG00000285943.1
5497	3	2	3	evm.model.000917F_arrow_pilon.2.update	ENSG00000175348.11,ENSG00000116857.17
5498	2	2	2	evm.model.000615F_arrow_pilon.6.update	ENSG00000148344.11
5499	2	2	2	evm.model.001100F_arrow_pilon.2.update	ENSG00000165084.16
5500	2	2	2	evm.model.000074F_arrow_pilon.11.update	ENSG00000103187.8
5501	2	2	2	evm.model.000004F_arrow_pilon.67.update	ENSG00000147586.10
5502	3	2	3	evm.model.000239F_arrow_pilon.11.update	ENSG00000115274.15,ENSG00000274049.4
5503	2	2	2	evm.model.000217F_arrow_pilon.23.update	ENSG00000189067.14
5504	2	2	2	evm.model.000110F_arrow_pilon.9.update	ENSG00000162592.10
5505	3	2	3	evm.model.000275F_arrow_pilon.16.update,evm.model.000096F_arrow_pilon.48.update	ENSG00000102898.12
5506	3	2	3	MSTRG.14783.update	ENSG00000141380.14,ENSG00000184402.15
5507	2	2	2	MSTRG.14954.update	ENSG00000185055.11
5508	2	2	2	MSTRG.5852.update	ENSG00000112667.13
5509	2	2	2	evm.TU.000333F_arrow_pilon.24	ENSG00000135698.10
5510	2	2	2	evm.model.000506F_arrow_pilon.4.update	ENSG00000133112.17
5511	2	2	2	evm.model.000063F_arrow_pilon.23.update	ENSG00000023572.10
5512	3	2	3	evm.model.000296F_arrow_pilon.30.update	ENSG00000165197.5,ENSG00000150630.4
5513	2	2	2	evm.TU.000303F_arrow_pilon.19	ENSG00000162244.12
5514	2	2	2	evm.model.000003F_arrow_pilon.70.update	ENSG00000165113.13
5515	2	2	2	evm.model.000238F_arrow_pilon.27.update	ENSG00000180329.14
5516	2	2	2	evm.model.000030F_arrow_pilon.51.update	ENSG00000100219.17
5517	3	2	3	evm.model.000071F_arrow_pilon.70.update	ENSG00000162772.17,ENSG00000140044.13
5518	7	2	7	evm.model.000307F_arrow_pilon.17.update,evm.model.000199F_arrow_pilon.11.update	ENSG00000115844.11,ENSG00000105880.7,ENSG00000064195.7,ENSG00000006377.11,ENSG00000144355.15
5519	2	2	2	evm.model.000069F_arrow_pilon.61.update	ENSG00000119650.13
5520	37	2	37	evm.model.000113F_arrow_pilon.41.update	ENSG00000234495.7,ENSG00000112343.11,ENSG00000165810.17,ENSG00000113303.12,ENSG00000278211.4,ENSG00000185880.13,ENSG00000168903.9,ENSG00000124508.17,ENSG00000026950.17,ENSG00000111801.16,ENSG00000103313.13,ENSG00000146755.11,ENSG00000226437.10,ENSG00000124557.14,ENSG00000204599.15,ENSG00000229006.7,ENSG00000224994.10,ENSG00000232839.10,ENSG00000146054.18,ENSG00000215641.8,ENSG00000206495.12,ENSG00000230308.10,ENSG00000164010.15,ENSG00000229929.10,ENSG00000154370.16,ENSG00000116525.14,ENSG00000162722.9,ENSG00000237071.7,ENSG00000112763.17,ENSG00000204713.11,ENSG00000132109.10,ENSG00000167333.13,ENSG00000184108.8,ENSG00000183439.9,ENSG00000176979.14,ENSG00000250374.4
5521	2	2	2	evm.model.001100F_arrow_pilon.3.update	ENSG00000156831.8
5522	4	2	4	evm.model.001299F_arrow_pilon.1.update,evm.model.000054F_arrow_pilon.19.update	ENSG00000069509.6,ENSG00000165775.18
5523	4	2	4	evm.model.000045F_arrow_pilon.10.update	ENSG00000255663.1,ENSG00000076053.12,ENSG00000185272.14
5524	2	2	2	evm.model.000067F_arrow_pilon.84.update	ENSG00000153879.9
5525	4	2	4	evm.model.000105F_arrow_pilon.29.update	ENSG00000214026.11,ENSG00000276345.1,ENSG00000288141.1
5526	3	2	3	evm.model.000222F_arrow_pilon.31.update	ENSG00000070404.10,ENSG00000134363.12
5527	3	2	3	evm.model.000023F_arrow_pilon.28.update	ENSG00000110987.9,ENSG00000282873.3
5528	2	2	2	MSTRG.6279.update	ENSG00000004779.10
5529	2	2	2	evm.model.000383F_arrow_pilon.13.update	ENSG00000203685.11
5530	2	2	2	evm.TU.000069F_arrow_pilon.32	ENSG00000163950.13
5531	2	2	2	evm.model.000380F_arrow_pilon.7.update	ENSG00000236980.10
5532	2	2	2	evm.model.000076F_arrow_pilon.73.update	ENSG00000162734.13
5533	2	2	2	evm.model.000034F_arrow_pilon.65.update	ENSG00000137818.12
5534	2	2	2	evm.TU.000098F_arrow_pilon.26	ENSG00000129055.13
5535	3	2	3	evm.model.000158F_arrow_pilon.31.update	ENSG00000164970.15,ENSG00000178761.15
5536	3	2	3	evm.TU.000146F_arrow_pilon.34	ENSG00000196433.13,ENSG00000169093.16
5537	5	2	5	evm.model.000188F_arrow_pilon.7.update,evm.model.001132F_arrow_pilon.3.update	ENSG00000090565.17,ENSG00000131242.18,ENSG00000275338.4
5538	2	2	2	evm.TU.000022F_arrow_pilon.70	ENSG00000143742.14
5539	2	2	2	evm.model.000063F_arrow_pilon.65.update	ENSG00000272899.4
5540	2	2	2	evm.model.000093F_arrow_pilon.28.update	ENSG00000170627.11
5541	2	2	2	evm.model.000015F_arrow_pilon.53.update	ENSG00000159596.7
5542	3	2	3	evm.model.000192F_arrow_pilon.10.update	ENSG00000137218.10,ENSG00000166225.9
5543	2	2	2	evm.model.000146F_arrow_pilon.16.update	ENSG00000262664.3
5544	2	2	2	evm.model.000314F_arrow_pilon.2.update	ENSG00000164123.7
5545	4	2	4	evm.TU.000119F_arrow_pilon.28	ENSG00000166159.11,ENSG00000144771.8,ENSG00000285383.2
5546	2	2	2	evm.TU.000067F_arrow_pilon.30	ENSG00000179933.6
5547	4	2	4	evm.TU.000703F_arrow_pilon.2,evm.TU.000069F_arrow_pilon.34,evm.TU.000069F_arrow_pilon.8	ENSG00000139343.11
5548	2	2	2	evm.model.000027F_arrow_pilon.46.update	ENSG00000140990.15
5549	2	2	2	evm.model.000192F_arrow_pilon.4.update	ENSG00000150873.12
5550	2	2	2	MSTRG.13006.update	ENSG00000139572.4
5551	5	2	5	evm.model.000059F_arrow_pilon.23.update,evm.model.000051F_arrow_pilon.66.update,evm.model.000036F_arrow_pilon.63.update	ENSG00000177409.12,ENSG00000205413.8
5552	14	2	14	evm.model.000167F_arrow_pilon.43.update,evm.TU.000003F_arrow_pilon.102,evm.model.000088F_arrow_pilon.56.update,evm.TU.000003F_arrow_pilon.103,evm.TU.000088F_arrow_pilon.57,evm.TU.000088F_arrow_pilon.54,evm.model.000027F_arrow_pilon.21.update,evm.model.000047F_arrow_pilon.27.update,evm.TU.000441F_arrow_pilon.15	ENSG00000171246.6,ENSG00000132693.12,ENSG00000106236.4,ENSG00000132703.4,ENSG00000221890.6
5553	2	2	2	evm.model.000166F_arrow_pilon.29.update2	ENSG00000151967.18
5554	2	2	2	evm.model.000166F_arrow_pilon.30.update	ENSG00000283154.3
5555	2	2	2	evm.model.000241F_arrow_pilon.5.update	ENSG00000180447.7
5556	2	2	2	evm.TU.001065F_arrow_pilon.8	ENSG00000132313.15
5557	3	2	3	evm.model.000008F_arrow_pilon.104.update	ENSG00000120833.14,ENSG00000114737.16
5558	2	2	2	evm.TU.000199F_arrow_pilon.16	ENSG00000164746.14
5559	2	2	2	evm.TU.000210F_arrow_pilon.8	ENSG00000151778.11
5560	2	2	2	MSTRG.15083.update	ENSG00000164118.13
5561	14	2	14	evm.model.000069F_arrow_pilon.27.update,evm.model.000069F_arrow_pilon.23.update,evm.model.000069F_arrow_pilon.29.update,evm.TU.000366F_arrow_pilon.21,evm.TU.000195F_arrow_pilon.3,evm.TU.000069F_arrow_pilon.24	ENSG00000204619.8,ENSG00000233314.6,ENSG00000236560.6,ENSG00000237403.6,ENSG00000234058.6,ENSG00000206501.8,ENSG00000227720.6,ENSG00000237829.6
5562	2	2	2	MSTRG.19248.update	ENSG00000138135.7
5563	2	2	2	evm.TU.000771F_arrow_pilon.3	ENSG00000178645.13
5564	3	2	3	evm.model.000045F_arrow_pilon.33.update	ENSG00000107560.12,ENSG00000156675.16
5565	3	2	3	evm.model.001171F_arrow_pilon.2.update,evm.TU.000746F_arrow_pilon.2	ENSG00000116691.11
5566	2	2	2	evm.model.000025F_arrow_pilon.52.update	ENSG00000145901.16
5567	2	2	2	evm.model.000278F_arrow_pilon.25.update	ENSG00000188895.12
5568	2	2	2	evm.model.000105F_arrow_pilon.43.update	ENSG00000167863.12
5569	5	2	5	evm.TU.000605F_arrow_pilon.7	ENSG00000134352.20,ENSG00000113594.10,ENSG00000164509.16,ENSG00000119535.18
5570	2	2	2	evm.model.000150F_arrow_pilon.28.update	ENSG00000169592.15
5571	4	2	4	evm.model.000094F_arrow_pilon.43.update	ENSG00000133985.3,ENSG00000162222.14,ENSG00000174521.8
5572	14	2	14	evm.TU.000239F_arrow_pilon.28,evm.TU.000025F_arrow_pilon.45,evm.TU.000025F_arrow_pilon.8,evm.TU.000405F_arrow_pilon.11,MSTRG.11231.update,evm.TU.000196F_arrow_pilon.21,evm.TU.000110F_arrow_pilon.17,evm.TU.000170F_arrow_pilon.26,evm.TU.000763F_arrow_pilon.7,evm.TU.000017F_arrow_pilon.53,evm.TU.000771F_arrow_pilon.8,evm.TU.000111F_arrow_pilon.7,evm.TU.000063F_arrow_pilon.39	ENSG00000143977.14
5573	2	2	2	evm.TU.000561F_arrow_pilon.9	ENSG00000254999.4
5574	3	2	3	evm.model.000003F_arrow_pilon.7.update	ENSG00000104341.17,ENSG00000068697.7
5575	3	2	3	evm.model.000018F_arrow_pilon.82.update	ENSG00000163171.8,ENSG00000149798.5
5576	7	2	7	evm.model.000033F_arrow_pilon.65.update	ENSG00000115457.10,ENSG00000115461.5,ENSG00000146678.10,ENSG00000146674.16,ENSG00000141753.7,ENSG00000167779.9
5577	2	2	2	evm.model.000325F_arrow_pilon.16.update	ENSG00000106823.13
5578	2	2	2	evm.model.000334F_arrow_pilon.20.update	ENSG00000124237.6
5579	3	2	3	evm.model.000128F_arrow_pilon.47.update,evm.model.000128F_arrow_pilon.48.update	ENSG00000146618.3
5580	4	2	4	MSTRG.15380.update	ENSG00000188425.4,ENSG00000187556.8,ENSG00000288505.1
5581	3	2	3	evm.TU.000019F_arrow_pilon.81	ENSG00000119640.9,ENSG00000170634.13
5582	2	2	2	evm.model.000148F_arrow_pilon.16.update	ENSG00000175018.13
5583	2	2	2	evm.model.000423F_arrow_pilon.7.update	ENSG00000171224.9
5584	2	2	2	evm.model.000081F_arrow_pilon.61.update	ENSG00000089685.15
5585	2	2	2	evm.model.000044F_arrow_pilon.31.update	ENSG00000115204.15
5586	2	2	2	evm.model.000333F_arrow_pilon.9.update	ENSG00000179600.4
5587	2	2	2	evm.TU.000047F_arrow_pilon.5	ENSG00000168267.7
5588	4	2	4	evm.model.000008F_arrow_pilon.18.update	ENSG00000092067.6,ENSG00000245848.3,ENSG00000172216.6
5589	4	2	4	evm.model.000003F_arrow_pilon.104.update,MSTRG.17837.update,evm.model.000003F_arrow_pilon.105.update	ENSG00000170231.16
5590	2	2	2	MSTRG.18878.update	ENSG00000112167.10
5591	4	2	4	evm.model.000100F_arrow_pilon.59.update	ENSG00000241962.9,ENSG00000273155.1,ENSG00000185414.20
5592	4	2	4	evm.TU.000024F_arrow_pilon.17,evm.TU.000024F_arrow_pilon.63	ENSG00000170011.14,ENSG00000115648.14
5593	3	2	3	evm.model.000388F_arrow_pilon.15.update,evm.model.000296F_arrow_pilon.4.update	ENSG00000185608.9
5594	2	2	2	evm.model.000502F_arrow_pilon.10.update	ENSG00000145494.12
5595	2	2	2	evm.model.000066F_arrow_pilon.11.update	ENSG00000197768.11
5596	2	2	2	evm.model.000028F_arrow_pilon.32.update	ENSG00000171530.15
5597	4	2	4	evm.TU.000197F_arrow_pilon.53	ENSG00000251503.8,ENSG00000175279.22,ENSG00000241563.4
5598	2	2	2	evm.model.000348F_arrow_pilon.16.update	ENSG00000169241.19
5599	2	2	2	evm.model.000208F_arrow_pilon.30.update	ENSG00000113387.12
5600	2	2	2	evm.model.000913F_arrow_pilon.4.update	ENSG00000091947.10
5601	3	2	3	evm.model.000093F_arrow_pilon.10.update	ENSG00000092978.11,ENSG00000089916.18
5602	5	2	5	evm.model.000011F_arrow_pilon.5.1.update	ENSG00000131171.13,ENSG00000285815.1,ENSG00000185437.15,ENSG00000198478.8
5603	2	2	2	MSTRG.19284.update	ENSG00000213523.12
5604	2	2	2	evm.model.000527F_arrow_pilon.3.update	ENSG00000242715.8
5605	4	2	4	evm.model.000190F_arrow_pilon.4.update	ENSG00000104371.5,ENSG00000107984.10,ENSG00000155011.9
5606	2	2	2	evm.model.000356F_arrow_pilon.22.update	ENSG00000125844.17
5607	3	2	3	evm.model.000103F_arrow_pilon.20.update	ENSG00000165655.17,ENSG00000183779.7
5608	3	2	3	evm.model.000197F_arrow_pilon.51.update	ENSG00000124374.9,ENSG00000120727.13
5609	3	2	3	evm.model.000050F_arrow_pilon.57.update	ENSG00000144354.14,ENSG00000164649.20
5610	2	2	2	evm.model.000279F_arrow_pilon.32.update	ENSG00000164323.15
5611	3	2	3	evm.model.000140F_arrow_pilon.10.update	ENSG00000152954.12,ENSG00000125841.13
5612	2	2	2	evm.model.000077F_arrow_pilon.39.update	ENSG00000179133.15
5613	12	2	12	evm.model.001143F_arrow_pilon.4.update,evm.model.000018F_arrow_pilon.18.update,MSTRG.5672.update,evm.model.000198F_arrow_pilon.24.update,evm.model.000124F_arrow_pilon.37.update,evm.model.000124F_arrow_pilon.36.update,evm.model.000018F_arrow_pilon.72.update,evm.model.000018F_arrow_pilon.19.update,evm.model.000018F_arrow_pilon.17.update	ENSG00000145287.11,ENSG00000105427.10,ENSG00000173261.9
5614	2	2	2	evm.model.000036F_arrow_pilon.31.update	ENSG00000185808.14
5615	8	2	8	evm.model.000176F_arrow_pilon.3.update,evm.model.000416F_arrow_pilon.3.update	ENSG00000243364.8,ENSG00000169242.12,ENSG00000251246.1,ENSG00000184349.14,ENSG00000143590.14,ENSG00000099617.4
5616	2	2	2	evm.model.000226F_arrow_pilon.11.update	ENSG00000130414.13
5617	5	2	5	evm.model.000031F_arrow_pilon.4.update,evm.model.000054F_arrow_pilon.34.update	ENSG00000156860.16,ENSG00000112787.14,ENSG00000158321.18
5618	3	2	3	evm.model.000362F_arrow_pilon.22.update	ENSG00000064652.11,ENSG00000157734.14
5619	2	2	2	evm.model.000070F_arrow_pilon.9.update	ENSG00000181610.13
5620	4	2	4	evm.model.000171F_arrow_pilon.16.update,evm.model.000154F_arrow_pilon.15.update	ENSG00000182325.11,ENSG00000285442.2
5621	4	2	4	evm.model.000042F_arrow_pilon.45.update,evm.model.000049F_arrow_pilon.15.update	ENSG00000172270.22,ENSG00000156642.17
5622	4	2	4	evm.model.000341F_arrow_pilon.5.update,evm.model.000942F_arrow_pilon.1.update	ENSG00000111775.3,ENSG00000156885.6
5623	2	2	2	evm.model.000057F_arrow_pilon.8.update	ENSG00000128609.16
5624	3	2	3	evm.model.000199F_arrow_pilon.10.update	ENSG00000123407.4,ENSG00000170178.7
5625	2	2	2	evm.model.000147F_arrow_pilon.37.update	ENSG00000096080.12
5626	2	2	2	evm.model.000166F_arrow_pilon.13.update	ENSG00000173905.9
5627	2	2	2	evm.TU.000060F_arrow_pilon.30	ENSG00000137098.14
5628	2	2	2	evm.model.000312F_arrow_pilon.15.update	ENSG00000153006.16
5629	2	2	2	evm.model.000451F_arrow_pilon.22.update	ENSG00000158526.8
5630	3	2	3	evm.model.000228F_arrow_pilon.19.update,evm.model.000021F_arrow_pilon.2.update	ENSG00000161920.11
5631	2	2	2	evm.model.000060F_arrow_pilon.49.update	ENSG00000063978.16
5632	5	2	5	evm.model.000502F_arrow_pilon.6.update,evm.TU.000502F_arrow_pilon.12,evm.TU.000201F_arrow_pilon.39	ENSG00000113761.12,ENSG00000165061.15
5633	3	2	3	evm.TU.000055F_arrow_pilon.56	ENSG00000112562.20,ENSG00000198732.11
5634	2	2	2	evm.TU.000201F_arrow_pilon.52	ENSG00000113811.12
5635	2	2	2	evm.model.000098F_arrow_pilon.32.update	ENSG00000166578.10
5636	2	2	2	evm.TU.000036F_arrow_pilon.5	ENSG00000105321.14
5637	3	2	3	evm.model.000131F_arrow_pilon.7.update	ENSG00000164967.10,ENSG00000178718.7
5638	4	2	4	evm.model.000513F_arrow_pilon.2.update,evm.model.000329F_arrow_pilon.1.update	ENSG00000168672.4,ENSG00000162981.14
5639	3	2	3	evm.model.000009F_arrow_pilon.52.update1,evm.model.000009F_arrow_pilon.52.update2	ENSG00000241468.8
5640	2	2	2	evm.TU.000384F_arrow_pilon.19	ENSG00000170855.4
5641	4	2	4	evm.model.000271F_arrow_pilon.8.1.update,evm.model.000022F_arrow_pilon.14.update	ENSG00000170017.12,ENSG00000076706.17
5642	2	2	2	evm.model.000205F_arrow_pilon.38.update	ENSG00000254901.8
5643	7	2	7	evm.model.000221F_arrow_pilon.8.update,evm.model.000207F_arrow_pilon.21.update	ENSG00000163867.17,ENSG00000146463.12,ENSG00000147130.14,ENSG00000132950.19,ENSG00000121741.17
5644	2	2	2	evm.model.000108F_arrow_pilon.24.update	ENSG00000105518.14
5645	5	2	5	evm.model.000029F_arrow_pilon.32.update,evm.model.000075F_arrow_pilon.34.update,MSTRG.9370.update,evm.TU.000011F_arrow_pilon.92	ENSG00000143107.10
5646	6	2	6	evm.model.000069F_arrow_pilon.57.update	ENSG00000273772.4,ENSG00000275349.4,ENSG00000205571.14,ENSG00000277773.4,ENSG00000172062.17
