gene_name	styela
si:zfos-364h11.2	evm.TU.000208F_arrow_pilon.1
CT025651.1	evm.TU.001097F_arrow_pilon.2
CT025651.1	evm.TU.000028F_arrow_pilon.16
CT025651.1	evm.TU.000080F_arrow_pilon.57
CT025651.1	evm.TU.000722F_arrow_pilon.2
CT025651.1	evm.TU.000719F_arrow_pilon.7
CT025651.1	evm.TU.000110F_arrow_pilon.40
CT025651.1	evm.model.000153F_arrow_pilon.9.update
CT025651.1	evm.TU.000309F_arrow_pilon.6
CT025651.1	evm.TU.000028F_arrow_pilon.15
CT025651.1	evm.TU.000101F_arrow_pilon.54
CT025651.1	evm.TU.000297F_arrow_pilon.7
CT025651.1	evm.TU.001053F_arrow_pilon.3
CT025651.1	evm.TU.001053F_arrow_pilon.4
CT025651.1	evm.TU.000331F_arrow_pilon.12
CT025651.1	evm.TU.000013F_arrow_pilon.17
CT025651.1	evm.TU.000700F_arrow_pilon.2
CT025651.1	evm.TU.000110F_arrow_pilon.34
CT025651.1	evm.model.000098F_arrow_pilon.42.update
CT025651.1	evm.TU.000208F_arrow_pilon.3
CT025651.1	evm.TU.000182F_arrow_pilon.45
CT025651.1	evm.TU.000109F_arrow_pilon.2
CT025651.1	evm.TU.000202F_arrow_pilon.27
CT025651.1	evm.TU.000939F_arrow_pilon.1
CT025651.1	evm.TU.000110F_arrow_pilon.42
CT025651.1	evm.TU.000328F_arrow_pilon.12
CT025651.1	evm.TU.000110F_arrow_pilon.33
CT025651.1	evm.TU.001085F_arrow_pilon.1
CT025651.1	evm.model.000430F_arrow_pilon.6.update
CT025651.1	evm.TU.000331F_arrow_pilon.11
CT025651.1	evm.TU.000705F_arrow_pilon.5
CT025651.1	evm.TU.000294F_arrow_pilon.19
CT025651.1	evm.TU.000801F_arrow_pilon.5
CT025651.1	evm.TU.000021F_arrow_pilon.111
CT025651.1	evm.TU.000839F_arrow_pilon.5
CT025651.1	evm.TU.000750F_arrow_pilon.5
CT025651.1	evm.model.000123F_arrow_pilon.24.update
CT025651.1	evm.model.000004F_arrow_pilon.28.update
CT025651.1	evm.TU.000109F_arrow_pilon.1
CT025651.1	evm.TU.000046F_arrow_pilon.36
CT025651.1	evm.TU.000328F_arrow_pilon.4
CT025651.1	evm.TU.001434F_arrow_pilon.2
CT025651.1	evm.TU.000461F_arrow_pilon.1
CT025651.1	evm.TU.000184F_arrow_pilon.36
CT025651.1	evm.TU.000276F_arrow_pilon.2
CT025651.1	evm.model.000076F_arrow_pilon.68.update
CT025651.1	evm.TU.000161F_arrow_pilon.1
CT025651.1	evm.TU.000005F_arrow_pilon.108
CT025651.1	evm.TU.000007F_arrow_pilon.118
CT025651.1	evm.TU.000232F_arrow_pilon.25
CT025651.1	evm.TU.000276F_arrow_pilon.7
CT025651.1	evm.TU.000184F_arrow_pilon.14
CT025651.1	evm.model.000935F_arrow_pilon.2.update
CT025651.1	evm.TU.000276F_arrow_pilon.4
CT025651.1	evm.model.000412F_arrow_pilon.16.update
CT025651.1	evm.TU.000295F_arrow_pilon.12
CT025651.1	evm.TU.000123F_arrow_pilon.34
CT025651.1	evm.TU.000314F_arrow_pilon.19
CT025651.1	evm.TU.000396F_arrow_pilon.24
CT025651.1	evm.model.000132F_arrow_pilon.7.update
CT025651.1	evm.TU.000232F_arrow_pilon.17
CT025651.1	evm.model.000096F_arrow_pilon.50.update
CT025651.1	evm.TU.000046F_arrow_pilon.35
CT025651.1	evm.TU.000123F_arrow_pilon.30
CT025651.1	evm.model.000096F_arrow_pilon.53.update
CT025651.1	evm.model.000076F_arrow_pilon.70.update
CT025651.1	evm.model.000076F_arrow_pilon.40.1.update
CT025651.1	evm.TU.000954F_arrow_pilon.1
CT025651.1	evm.model.000045F_arrow_pilon.77.update
CT025651.1	evm.model.000096F_arrow_pilon.55.update
CT025651.1	evm.TU.000572F_arrow_pilon.6
CT025651.1	evm.TU.000309F_arrow_pilon.5
CT025651.1	evm.model.000076F_arrow_pilon.71.1.update
CT025651.1	evm.TU.000208F_arrow_pilon.1
CABZ01060491.1	evm.TU.001097F_arrow_pilon.2
CABZ01060491.1	evm.TU.000028F_arrow_pilon.16
CABZ01060491.1	evm.TU.000080F_arrow_pilon.57
CABZ01060491.1	evm.TU.000722F_arrow_pilon.2
CABZ01060491.1	evm.TU.000719F_arrow_pilon.7
CABZ01060491.1	evm.TU.000110F_arrow_pilon.40
CABZ01060491.1	evm.model.000153F_arrow_pilon.9.update
CABZ01060491.1	evm.TU.000309F_arrow_pilon.6
CABZ01060491.1	evm.TU.000028F_arrow_pilon.15
CABZ01060491.1	evm.TU.000101F_arrow_pilon.54
CABZ01060491.1	evm.TU.000297F_arrow_pilon.7
CABZ01060491.1	evm.TU.001053F_arrow_pilon.3
CABZ01060491.1	evm.TU.001053F_arrow_pilon.4
CABZ01060491.1	evm.TU.000331F_arrow_pilon.12
CABZ01060491.1	evm.TU.000013F_arrow_pilon.17
CABZ01060491.1	evm.TU.000700F_arrow_pilon.2
CABZ01060491.1	evm.TU.000110F_arrow_pilon.34
CABZ01060491.1	evm.model.000098F_arrow_pilon.42.update
CABZ01060491.1	evm.TU.000208F_arrow_pilon.3
CABZ01060491.1	evm.TU.000182F_arrow_pilon.45
CABZ01060491.1	evm.TU.000109F_arrow_pilon.2
CABZ01060491.1	evm.TU.000202F_arrow_pilon.27
CABZ01060491.1	evm.TU.000939F_arrow_pilon.1
CABZ01060491.1	evm.TU.000110F_arrow_pilon.42
CABZ01060491.1	evm.TU.000328F_arrow_pilon.12
CABZ01060491.1	evm.TU.000110F_arrow_pilon.33
CABZ01060491.1	evm.TU.001085F_arrow_pilon.1
CABZ01060491.1	evm.model.000430F_arrow_pilon.6.update
CABZ01060491.1	evm.TU.000331F_arrow_pilon.11
CABZ01060491.1	evm.TU.000705F_arrow_pilon.5
CABZ01060491.1	evm.TU.000294F_arrow_pilon.19
CABZ01060491.1	evm.TU.000801F_arrow_pilon.5
CABZ01060491.1	evm.TU.000021F_arrow_pilon.111
CABZ01060491.1	evm.TU.000839F_arrow_pilon.5
CABZ01060491.1	evm.TU.000750F_arrow_pilon.5
CABZ01060491.1	evm.model.000123F_arrow_pilon.24.update
CABZ01060491.1	evm.model.000004F_arrow_pilon.28.update
CABZ01060491.1	evm.TU.000109F_arrow_pilon.1
CABZ01060491.1	evm.TU.000046F_arrow_pilon.36
CABZ01060491.1	evm.TU.000328F_arrow_pilon.4
CABZ01060491.1	evm.TU.001434F_arrow_pilon.2
CABZ01060491.1	evm.TU.000461F_arrow_pilon.1
CABZ01060491.1	evm.TU.000184F_arrow_pilon.36
CABZ01060491.1	evm.TU.000276F_arrow_pilon.2
CABZ01060491.1	evm.model.000076F_arrow_pilon.68.update
CABZ01060491.1	evm.TU.000161F_arrow_pilon.1
CABZ01060491.1	evm.TU.000005F_arrow_pilon.108
CABZ01060491.1	evm.TU.000007F_arrow_pilon.118
CABZ01060491.1	evm.TU.000232F_arrow_pilon.25
CABZ01060491.1	evm.TU.000276F_arrow_pilon.7
CABZ01060491.1	evm.TU.000184F_arrow_pilon.14
CABZ01060491.1	evm.model.000935F_arrow_pilon.2.update
CABZ01060491.1	evm.TU.000276F_arrow_pilon.4
CABZ01060491.1	evm.model.000412F_arrow_pilon.16.update
CABZ01060491.1	evm.TU.000295F_arrow_pilon.12
CABZ01060491.1	evm.TU.000123F_arrow_pilon.34
CABZ01060491.1	evm.TU.000314F_arrow_pilon.19
CABZ01060491.1	evm.TU.000396F_arrow_pilon.24
CABZ01060491.1	evm.model.000132F_arrow_pilon.7.update
CABZ01060491.1	evm.TU.000232F_arrow_pilon.17
CABZ01060491.1	evm.model.000096F_arrow_pilon.50.update
CABZ01060491.1	evm.TU.000046F_arrow_pilon.35
CABZ01060491.1	evm.TU.000123F_arrow_pilon.30
CABZ01060491.1	evm.model.000096F_arrow_pilon.53.update
CABZ01060491.1	evm.model.000076F_arrow_pilon.70.update
CABZ01060491.1	evm.model.000076F_arrow_pilon.40.1.update
CABZ01060491.1	evm.TU.000954F_arrow_pilon.1
CABZ01060491.1	evm.model.000045F_arrow_pilon.77.update
CABZ01060491.1	evm.model.000096F_arrow_pilon.55.update
CABZ01060491.1	evm.TU.000572F_arrow_pilon.6
CABZ01060491.1	evm.TU.000309F_arrow_pilon.5
CABZ01060491.1	evm.model.000076F_arrow_pilon.71.1.update
CABZ01060491.1	evm.TU.000208F_arrow_pilon.1
si:dkeyp-86c4.1	evm.TU.001097F_arrow_pilon.2
si:dkeyp-86c4.1	evm.TU.000028F_arrow_pilon.16
si:dkeyp-86c4.1	evm.TU.000080F_arrow_pilon.57
si:dkeyp-86c4.1	evm.TU.000722F_arrow_pilon.2
si:dkeyp-86c4.1	evm.TU.000719F_arrow_pilon.7
si:dkeyp-86c4.1	evm.TU.000110F_arrow_pilon.40
si:dkeyp-86c4.1	evm.model.000153F_arrow_pilon.9.update
si:dkeyp-86c4.1	evm.TU.000309F_arrow_pilon.6
si:dkeyp-86c4.1	evm.TU.000028F_arrow_pilon.15
si:dkeyp-86c4.1	evm.TU.000101F_arrow_pilon.54
si:dkeyp-86c4.1	evm.TU.000297F_arrow_pilon.7
si:dkeyp-86c4.1	evm.TU.001053F_arrow_pilon.3
si:dkeyp-86c4.1	evm.TU.001053F_arrow_pilon.4
si:dkeyp-86c4.1	evm.TU.000331F_arrow_pilon.12
si:dkeyp-86c4.1	evm.TU.000013F_arrow_pilon.17
si:dkeyp-86c4.1	evm.TU.000700F_arrow_pilon.2
si:dkeyp-86c4.1	evm.TU.000110F_arrow_pilon.34
si:dkeyp-86c4.1	evm.model.000098F_arrow_pilon.42.update
si:dkeyp-86c4.1	evm.TU.000208F_arrow_pilon.3
si:dkeyp-86c4.1	evm.TU.000182F_arrow_pilon.45
si:dkeyp-86c4.1	evm.TU.000109F_arrow_pilon.2
si:dkeyp-86c4.1	evm.TU.000202F_arrow_pilon.27
si:dkeyp-86c4.1	evm.TU.000939F_arrow_pilon.1
si:dkeyp-86c4.1	evm.TU.000110F_arrow_pilon.42
si:dkeyp-86c4.1	evm.TU.000328F_arrow_pilon.12
si:dkeyp-86c4.1	evm.TU.000110F_arrow_pilon.33
si:dkeyp-86c4.1	evm.TU.001085F_arrow_pilon.1
si:dkeyp-86c4.1	evm.model.000430F_arrow_pilon.6.update
si:dkeyp-86c4.1	evm.TU.000331F_arrow_pilon.11
si:dkeyp-86c4.1	evm.TU.000705F_arrow_pilon.5
si:dkeyp-86c4.1	evm.TU.000294F_arrow_pilon.19
si:dkeyp-86c4.1	evm.TU.000801F_arrow_pilon.5
si:dkeyp-86c4.1	evm.TU.000021F_arrow_pilon.111
si:dkeyp-86c4.1	evm.TU.000839F_arrow_pilon.5
si:dkeyp-86c4.1	evm.TU.000750F_arrow_pilon.5
si:dkeyp-86c4.1	evm.model.000123F_arrow_pilon.24.update
si:dkeyp-86c4.1	evm.model.000004F_arrow_pilon.28.update
si:dkeyp-86c4.1	evm.TU.000109F_arrow_pilon.1
si:dkeyp-86c4.1	evm.TU.000046F_arrow_pilon.36
si:dkeyp-86c4.1	evm.TU.000328F_arrow_pilon.4
si:dkeyp-86c4.1	evm.TU.001434F_arrow_pilon.2
si:dkeyp-86c4.1	evm.TU.000461F_arrow_pilon.1
si:dkeyp-86c4.1	evm.TU.000184F_arrow_pilon.36
si:dkeyp-86c4.1	evm.TU.000276F_arrow_pilon.2
si:dkeyp-86c4.1	evm.model.000076F_arrow_pilon.68.update
si:dkeyp-86c4.1	evm.TU.000161F_arrow_pilon.1
si:dkeyp-86c4.1	evm.TU.000005F_arrow_pilon.108
si:dkeyp-86c4.1	evm.TU.000007F_arrow_pilon.118
si:dkeyp-86c4.1	evm.TU.000232F_arrow_pilon.25
si:dkeyp-86c4.1	evm.TU.000276F_arrow_pilon.7
si:dkeyp-86c4.1	evm.TU.000184F_arrow_pilon.14
si:dkeyp-86c4.1	evm.model.000935F_arrow_pilon.2.update
si:dkeyp-86c4.1	evm.TU.000276F_arrow_pilon.4
si:dkeyp-86c4.1	evm.model.000412F_arrow_pilon.16.update
si:dkeyp-86c4.1	evm.TU.000295F_arrow_pilon.12
si:dkeyp-86c4.1	evm.TU.000123F_arrow_pilon.34
si:dkeyp-86c4.1	evm.TU.000314F_arrow_pilon.19
si:dkeyp-86c4.1	evm.TU.000396F_arrow_pilon.24
si:dkeyp-86c4.1	evm.model.000132F_arrow_pilon.7.update
si:dkeyp-86c4.1	evm.TU.000232F_arrow_pilon.17
si:dkeyp-86c4.1	evm.model.000096F_arrow_pilon.50.update
si:dkeyp-86c4.1	evm.TU.000046F_arrow_pilon.35
si:dkeyp-86c4.1	evm.TU.000123F_arrow_pilon.30
si:dkeyp-86c4.1	evm.model.000096F_arrow_pilon.53.update
si:dkeyp-86c4.1	evm.model.000076F_arrow_pilon.70.update
si:dkeyp-86c4.1	evm.model.000076F_arrow_pilon.40.1.update
si:dkeyp-86c4.1	evm.TU.000954F_arrow_pilon.1
si:dkeyp-86c4.1	evm.model.000045F_arrow_pilon.77.update
si:dkeyp-86c4.1	evm.model.000096F_arrow_pilon.55.update
si:dkeyp-86c4.1	evm.TU.000572F_arrow_pilon.6
si:dkeyp-86c4.1	evm.TU.000309F_arrow_pilon.5
si:dkeyp-86c4.1	evm.model.000076F_arrow_pilon.71.1.update
si:dkeyp-86c4.1	evm.TU.000208F_arrow_pilon.1
CABZ01054391.1	evm.TU.001097F_arrow_pilon.2
CABZ01054391.1	evm.TU.000028F_arrow_pilon.16
CABZ01054391.1	evm.TU.000080F_arrow_pilon.57
CABZ01054391.1	evm.TU.000722F_arrow_pilon.2
CABZ01054391.1	evm.TU.000719F_arrow_pilon.7
CABZ01054391.1	evm.TU.000110F_arrow_pilon.40
CABZ01054391.1	evm.model.000153F_arrow_pilon.9.update
CABZ01054391.1	evm.TU.000309F_arrow_pilon.6
CABZ01054391.1	evm.TU.000028F_arrow_pilon.15
CABZ01054391.1	evm.TU.000101F_arrow_pilon.54
CABZ01054391.1	evm.TU.000297F_arrow_pilon.7
CABZ01054391.1	evm.TU.001053F_arrow_pilon.3
CABZ01054391.1	evm.TU.001053F_arrow_pilon.4
CABZ01054391.1	evm.TU.000331F_arrow_pilon.12
CABZ01054391.1	evm.TU.000013F_arrow_pilon.17
CABZ01054391.1	evm.TU.000700F_arrow_pilon.2
CABZ01054391.1	evm.TU.000110F_arrow_pilon.34
CABZ01054391.1	evm.model.000098F_arrow_pilon.42.update
CABZ01054391.1	evm.TU.000208F_arrow_pilon.3
CABZ01054391.1	evm.TU.000182F_arrow_pilon.45
CABZ01054391.1	evm.TU.000109F_arrow_pilon.2
CABZ01054391.1	evm.TU.000202F_arrow_pilon.27
CABZ01054391.1	evm.TU.000939F_arrow_pilon.1
CABZ01054391.1	evm.TU.000110F_arrow_pilon.42
CABZ01054391.1	evm.TU.000328F_arrow_pilon.12
CABZ01054391.1	evm.TU.000110F_arrow_pilon.33
CABZ01054391.1	evm.TU.001085F_arrow_pilon.1
CABZ01054391.1	evm.model.000430F_arrow_pilon.6.update
CABZ01054391.1	evm.TU.000331F_arrow_pilon.11
CABZ01054391.1	evm.TU.000705F_arrow_pilon.5
CABZ01054391.1	evm.TU.000294F_arrow_pilon.19
CABZ01054391.1	evm.TU.000801F_arrow_pilon.5
CABZ01054391.1	evm.TU.000021F_arrow_pilon.111
CABZ01054391.1	evm.TU.000839F_arrow_pilon.5
CABZ01054391.1	evm.TU.000750F_arrow_pilon.5
CABZ01054391.1	evm.model.000123F_arrow_pilon.24.update
CABZ01054391.1	evm.model.000004F_arrow_pilon.28.update
CABZ01054391.1	evm.TU.000109F_arrow_pilon.1
CABZ01054391.1	evm.TU.000046F_arrow_pilon.36
CABZ01054391.1	evm.TU.000328F_arrow_pilon.4
CABZ01054391.1	evm.TU.001434F_arrow_pilon.2
CABZ01054391.1	evm.TU.000461F_arrow_pilon.1
CABZ01054391.1	evm.TU.000184F_arrow_pilon.36
CABZ01054391.1	evm.TU.000276F_arrow_pilon.2
CABZ01054391.1	evm.model.000076F_arrow_pilon.68.update
CABZ01054391.1	evm.TU.000161F_arrow_pilon.1
CABZ01054391.1	evm.TU.000005F_arrow_pilon.108
CABZ01054391.1	evm.TU.000007F_arrow_pilon.118
CABZ01054391.1	evm.TU.000232F_arrow_pilon.25
CABZ01054391.1	evm.TU.000276F_arrow_pilon.7
CABZ01054391.1	evm.TU.000184F_arrow_pilon.14
CABZ01054391.1	evm.model.000935F_arrow_pilon.2.update
CABZ01054391.1	evm.TU.000276F_arrow_pilon.4
CABZ01054391.1	evm.model.000412F_arrow_pilon.16.update
CABZ01054391.1	evm.TU.000295F_arrow_pilon.12
CABZ01054391.1	evm.TU.000123F_arrow_pilon.34
CABZ01054391.1	evm.TU.000314F_arrow_pilon.19
CABZ01054391.1	evm.TU.000396F_arrow_pilon.24
CABZ01054391.1	evm.model.000132F_arrow_pilon.7.update
CABZ01054391.1	evm.TU.000232F_arrow_pilon.17
CABZ01054391.1	evm.model.000096F_arrow_pilon.50.update
CABZ01054391.1	evm.TU.000046F_arrow_pilon.35
CABZ01054391.1	evm.TU.000123F_arrow_pilon.30
CABZ01054391.1	evm.model.000096F_arrow_pilon.53.update
CABZ01054391.1	evm.model.000076F_arrow_pilon.70.update
CABZ01054391.1	evm.model.000076F_arrow_pilon.40.1.update
CABZ01054391.1	evm.TU.000954F_arrow_pilon.1
CABZ01054391.1	evm.model.000045F_arrow_pilon.77.update
CABZ01054391.1	evm.model.000096F_arrow_pilon.55.update
CABZ01054391.1	evm.TU.000572F_arrow_pilon.6
CABZ01054391.1	evm.TU.000309F_arrow_pilon.5
CABZ01054391.1	evm.model.000076F_arrow_pilon.71.1.update
CABZ01054391.1	evm.TU.000208F_arrow_pilon.1
si:ch211-59d8.2	evm.TU.001097F_arrow_pilon.2
si:ch211-59d8.2	evm.TU.000028F_arrow_pilon.16
si:ch211-59d8.2	evm.TU.000080F_arrow_pilon.57
si:ch211-59d8.2	evm.TU.000722F_arrow_pilon.2
si:ch211-59d8.2	evm.TU.000719F_arrow_pilon.7
si:ch211-59d8.2	evm.TU.000110F_arrow_pilon.40
si:ch211-59d8.2	evm.model.000153F_arrow_pilon.9.update
si:ch211-59d8.2	evm.TU.000309F_arrow_pilon.6
si:ch211-59d8.2	evm.TU.000028F_arrow_pilon.15
si:ch211-59d8.2	evm.TU.000101F_arrow_pilon.54
si:ch211-59d8.2	evm.TU.000297F_arrow_pilon.7
si:ch211-59d8.2	evm.TU.001053F_arrow_pilon.3
si:ch211-59d8.2	evm.TU.001053F_arrow_pilon.4
si:ch211-59d8.2	evm.TU.000331F_arrow_pilon.12
si:ch211-59d8.2	evm.TU.000013F_arrow_pilon.17
si:ch211-59d8.2	evm.TU.000700F_arrow_pilon.2
si:ch211-59d8.2	evm.TU.000110F_arrow_pilon.34
si:ch211-59d8.2	evm.model.000098F_arrow_pilon.42.update
si:ch211-59d8.2	evm.TU.000208F_arrow_pilon.3
si:ch211-59d8.2	evm.TU.000182F_arrow_pilon.45
si:ch211-59d8.2	evm.TU.000109F_arrow_pilon.2
si:ch211-59d8.2	evm.TU.000202F_arrow_pilon.27
si:ch211-59d8.2	evm.TU.000939F_arrow_pilon.1
si:ch211-59d8.2	evm.TU.000110F_arrow_pilon.42
si:ch211-59d8.2	evm.TU.000328F_arrow_pilon.12
si:ch211-59d8.2	evm.TU.000110F_arrow_pilon.33
si:ch211-59d8.2	evm.TU.001085F_arrow_pilon.1
si:ch211-59d8.2	evm.model.000430F_arrow_pilon.6.update
si:ch211-59d8.2	evm.TU.000331F_arrow_pilon.11
si:ch211-59d8.2	evm.TU.000705F_arrow_pilon.5
si:ch211-59d8.2	evm.TU.000294F_arrow_pilon.19
si:ch211-59d8.2	evm.TU.000801F_arrow_pilon.5
si:ch211-59d8.2	evm.TU.000021F_arrow_pilon.111
si:ch211-59d8.2	evm.TU.000839F_arrow_pilon.5
si:ch211-59d8.2	evm.TU.000750F_arrow_pilon.5
si:ch211-59d8.2	evm.model.000123F_arrow_pilon.24.update
si:ch211-59d8.2	evm.model.000004F_arrow_pilon.28.update
si:ch211-59d8.2	evm.TU.000109F_arrow_pilon.1
si:ch211-59d8.2	evm.TU.000046F_arrow_pilon.36
si:ch211-59d8.2	evm.TU.000328F_arrow_pilon.4
si:ch211-59d8.2	evm.TU.001434F_arrow_pilon.2
si:ch211-59d8.2	evm.TU.000461F_arrow_pilon.1
si:ch211-59d8.2	evm.TU.000184F_arrow_pilon.36
si:ch211-59d8.2	evm.TU.000276F_arrow_pilon.2
si:ch211-59d8.2	evm.model.000076F_arrow_pilon.68.update
si:ch211-59d8.2	evm.TU.000161F_arrow_pilon.1
si:ch211-59d8.2	evm.TU.000005F_arrow_pilon.108
si:ch211-59d8.2	evm.TU.000007F_arrow_pilon.118
si:ch211-59d8.2	evm.TU.000232F_arrow_pilon.25
si:ch211-59d8.2	evm.TU.000276F_arrow_pilon.7
si:ch211-59d8.2	evm.TU.000184F_arrow_pilon.14
si:ch211-59d8.2	evm.model.000935F_arrow_pilon.2.update
si:ch211-59d8.2	evm.TU.000276F_arrow_pilon.4
si:ch211-59d8.2	evm.model.000412F_arrow_pilon.16.update
si:ch211-59d8.2	evm.TU.000295F_arrow_pilon.12
si:ch211-59d8.2	evm.TU.000123F_arrow_pilon.34
si:ch211-59d8.2	evm.TU.000314F_arrow_pilon.19
si:ch211-59d8.2	evm.TU.000396F_arrow_pilon.24
si:ch211-59d8.2	evm.model.000132F_arrow_pilon.7.update
si:ch211-59d8.2	evm.TU.000232F_arrow_pilon.17
si:ch211-59d8.2	evm.model.000096F_arrow_pilon.50.update
si:ch211-59d8.2	evm.TU.000046F_arrow_pilon.35
si:ch211-59d8.2	evm.TU.000123F_arrow_pilon.30
si:ch211-59d8.2	evm.model.000096F_arrow_pilon.53.update
si:ch211-59d8.2	evm.model.000076F_arrow_pilon.70.update
si:ch211-59d8.2	evm.model.000076F_arrow_pilon.40.1.update
si:ch211-59d8.2	evm.TU.000954F_arrow_pilon.1
si:ch211-59d8.2	evm.model.000045F_arrow_pilon.77.update
si:ch211-59d8.2	evm.model.000096F_arrow_pilon.55.update
si:ch211-59d8.2	evm.TU.000572F_arrow_pilon.6
si:ch211-59d8.2	evm.TU.000309F_arrow_pilon.5
si:ch211-59d8.2	evm.model.000076F_arrow_pilon.71.1.update
si:ch211-59d8.2	evm.TU.000208F_arrow_pilon.1
si:ch211-59d8.2	evm.TU.001097F_arrow_pilon.2
si:ch211-59d8.2	evm.TU.000028F_arrow_pilon.16
si:ch211-59d8.2	evm.TU.000080F_arrow_pilon.57
si:ch211-59d8.2	evm.TU.000722F_arrow_pilon.2
si:ch211-59d8.2	evm.TU.000719F_arrow_pilon.7
si:ch211-59d8.2	evm.TU.000110F_arrow_pilon.40
si:ch211-59d8.2	evm.model.000153F_arrow_pilon.9.update
si:ch211-59d8.2	evm.TU.000309F_arrow_pilon.6
si:ch211-59d8.2	evm.TU.000028F_arrow_pilon.15
si:ch211-59d8.2	evm.TU.000101F_arrow_pilon.54
si:ch211-59d8.2	evm.TU.000297F_arrow_pilon.7
si:ch211-59d8.2	evm.TU.001053F_arrow_pilon.3
si:ch211-59d8.2	evm.TU.001053F_arrow_pilon.4
si:ch211-59d8.2	evm.TU.000331F_arrow_pilon.12
si:ch211-59d8.2	evm.TU.000013F_arrow_pilon.17
si:ch211-59d8.2	evm.TU.000700F_arrow_pilon.2
si:ch211-59d8.2	evm.TU.000110F_arrow_pilon.34
si:ch211-59d8.2	evm.model.000098F_arrow_pilon.42.update
si:ch211-59d8.2	evm.TU.000208F_arrow_pilon.3
si:ch211-59d8.2	evm.TU.000182F_arrow_pilon.45
si:ch211-59d8.2	evm.TU.000109F_arrow_pilon.2
si:ch211-59d8.2	evm.TU.000202F_arrow_pilon.27
si:ch211-59d8.2	evm.TU.000939F_arrow_pilon.1
si:ch211-59d8.2	evm.TU.000110F_arrow_pilon.42
si:ch211-59d8.2	evm.TU.000328F_arrow_pilon.12
si:ch211-59d8.2	evm.TU.000110F_arrow_pilon.33
si:ch211-59d8.2	evm.TU.001085F_arrow_pilon.1
si:ch211-59d8.2	evm.model.000430F_arrow_pilon.6.update
si:ch211-59d8.2	evm.TU.000331F_arrow_pilon.11
si:ch211-59d8.2	evm.TU.000705F_arrow_pilon.5
si:ch211-59d8.2	evm.TU.000294F_arrow_pilon.19
si:ch211-59d8.2	evm.TU.000801F_arrow_pilon.5
si:ch211-59d8.2	evm.TU.000021F_arrow_pilon.111
si:ch211-59d8.2	evm.TU.000839F_arrow_pilon.5
si:ch211-59d8.2	evm.TU.000750F_arrow_pilon.5
si:ch211-59d8.2	evm.model.000123F_arrow_pilon.24.update
si:ch211-59d8.2	evm.model.000004F_arrow_pilon.28.update
si:ch211-59d8.2	evm.TU.000109F_arrow_pilon.1
si:ch211-59d8.2	evm.TU.000046F_arrow_pilon.36
si:ch211-59d8.2	evm.TU.000328F_arrow_pilon.4
si:ch211-59d8.2	evm.TU.001434F_arrow_pilon.2
si:ch211-59d8.2	evm.TU.000461F_arrow_pilon.1
si:ch211-59d8.2	evm.TU.000184F_arrow_pilon.36
si:ch211-59d8.2	evm.TU.000276F_arrow_pilon.2
si:ch211-59d8.2	evm.model.000076F_arrow_pilon.68.update
si:ch211-59d8.2	evm.TU.000161F_arrow_pilon.1
si:ch211-59d8.2	evm.TU.000005F_arrow_pilon.108
si:ch211-59d8.2	evm.TU.000007F_arrow_pilon.118
si:ch211-59d8.2	evm.TU.000232F_arrow_pilon.25
si:ch211-59d8.2	evm.TU.000276F_arrow_pilon.7
si:ch211-59d8.2	evm.TU.000184F_arrow_pilon.14
si:ch211-59d8.2	evm.model.000935F_arrow_pilon.2.update
si:ch211-59d8.2	evm.TU.000276F_arrow_pilon.4
si:ch211-59d8.2	evm.model.000412F_arrow_pilon.16.update
si:ch211-59d8.2	evm.TU.000295F_arrow_pilon.12
si:ch211-59d8.2	evm.TU.000123F_arrow_pilon.34
si:ch211-59d8.2	evm.TU.000314F_arrow_pilon.19
si:ch211-59d8.2	evm.TU.000396F_arrow_pilon.24
si:ch211-59d8.2	evm.model.000132F_arrow_pilon.7.update
si:ch211-59d8.2	evm.TU.000232F_arrow_pilon.17
si:ch211-59d8.2	evm.model.000096F_arrow_pilon.50.update
si:ch211-59d8.2	evm.TU.000046F_arrow_pilon.35
si:ch211-59d8.2	evm.TU.000123F_arrow_pilon.30
si:ch211-59d8.2	evm.model.000096F_arrow_pilon.53.update
si:ch211-59d8.2	evm.model.000076F_arrow_pilon.70.update
si:ch211-59d8.2	evm.model.000076F_arrow_pilon.40.1.update
si:ch211-59d8.2	evm.TU.000954F_arrow_pilon.1
si:ch211-59d8.2	evm.model.000045F_arrow_pilon.77.update
si:ch211-59d8.2	evm.model.000096F_arrow_pilon.55.update
si:ch211-59d8.2	evm.TU.000572F_arrow_pilon.6
si:ch211-59d8.2	evm.TU.000309F_arrow_pilon.5
si:ch211-59d8.2	evm.model.000076F_arrow_pilon.71.1.update
si:ch211-59d8.2	evm.TU.000208F_arrow_pilon.1
CABZ01003056.1	evm.TU.001097F_arrow_pilon.2
CABZ01003056.1	evm.TU.000028F_arrow_pilon.16
CABZ01003056.1	evm.TU.000080F_arrow_pilon.57
CABZ01003056.1	evm.TU.000722F_arrow_pilon.2
CABZ01003056.1	evm.TU.000719F_arrow_pilon.7
CABZ01003056.1	evm.TU.000110F_arrow_pilon.40
CABZ01003056.1	evm.model.000153F_arrow_pilon.9.update
CABZ01003056.1	evm.TU.000309F_arrow_pilon.6
CABZ01003056.1	evm.TU.000028F_arrow_pilon.15
CABZ01003056.1	evm.TU.000101F_arrow_pilon.54
CABZ01003056.1	evm.TU.000297F_arrow_pilon.7
